doppelspalt_koh
Position		g2		Rate D1		Rate D2		Rate Koinz.		
12800		1,57480156444818E-08		430178,968909028		18358,7916197633		124,370993699365		
12825		1,99944048558145E-08		430723,149556831		13923,957017505		119,913856264117		
12850		1,62829636117053E-08		429643,371111458		11969,7879481498		83,7390490258636		
12875		1,40994178549796E-08		428766,513358688		12203,4855776174		73,7744420209651		
12900		1,64153393509339E-08		428606,144521011		14408,2230897134		101,372155785186		
12925		1,58490417184352E-08		429355,368556188		19128,9542933552		130,170069167641		
12950		1,77398020198658E-08		428232,978731335		26377,9740082589		200,387355737304		
12975		1,61102047659352E-08		428300,868358278		36265,8549202466		250,23493171976		
13000		1,6662451344288E-08		426441,712750515		48502,2163902204		344,635616762397		
13025		1,70307521104591E-08		427047,29829191		63318,7343677852		460,513145502575		
13050		1,71645997854627E-08		427780,439365983		81198,5113277544		596,214688222657		
13075		1,61622270026753E-08		428642,148673942		99365,8564396365		688,387943795103		
13100		1,75154830061522E-08		428693,313064636		116124,221860227		871,950124452881		
13125		1,7442659509781E-08		430484,364516879		129574,014352027		972,944347583318		
13150		1,60095389691566E-08		430078,59868325		137424,11556201		946,214520064773		
13175		1,67707498860934E-08		428872,821583051		142466,632471457		1024,69393580189		
13200		1,68021925776865E-08		431466,992888607		141871,808314899		1028,51265641963		
13225		1,65389554236751E-08		428320,406306756		139046,770955891		985,003447014085		
13250		1,70748695218103E-08		429988,345596549		133074,973322422		977,035775046327		
13275		1,60676793744245E-08		428989,354088672		125562,96530298		865,488367497715		
13300		1,68800320404855E-08		430588,299674397		118097,818103047		858,375602433121		
13325		1,6532864417944E-08		428734,820857982		108858,077148387		771,609418792095		
13350		1,61242326670937E-08		429617,12232626		99462,7526236172		689,002998841132		
13375		1,6275972112907E-08		428373,501018598		90083,4952264681		628,079709097406		
13400		1,65828540366642E-08		430900,71961057		80642,7918719794		576,23820929889		
13425		1,59485102613972E-08		433718,468843822		69682,9513445591		482,008364192347		
13450		1,55448291246558E-08		433073,919797611		58167,3323471622		391,585976147419		
13475		1,85157848838102E-08		434139,047785588		46847,022415121		376,576286391477		
13500		1,65734002052748E-08		433425,898715853		35385,9305192793		254,1892012317		
13525		1,91534966705543E-08		434781,626433538		24109,7313801708		200,775920195902		
13550		1,59703864703699E-08		434178,740123703		15927,5174701727		110,441442405037		
13575		1,47847908541643E-08		436844,435507323		10826,7261762376		69,926074154404		
13600		1,55498648850124E-08		436851,106455855		8556,59646268294		58,1247516767759		
13625		1,83738764735308E-08		437132,89090912		8671,4725549981		69,6477564716447		
13650		1,52978180268556E-08		435976,079144684		10432,3724879292		69,5785280662388		
13675		1,54993644566399E-08		436157,019296323		14219,9783022318		96,1292802057524		
13700		1,63459230632563E-08		433554,096511245		18143,2307380833		128,578207892763		
13725		1,65647816539256E-08		435668,749782004		22246,2538526264		160,545824089148		
13750		1,6397810139583E-08		435405,362876111		26217,004716561		187,181403704872		
13775		1,7416383369715E-08		435896,777756118		30214,5432959386		229,381119808837		
13800		1,64437668914718E-08		435609,289615875		33729,1071052098		241,603537470243		
13825		1,53853926467978E-08		434619,250428604		36938,1851287115		246,99780640053		
13850		1,64271450904319E-08		435745,471804544		40489,2257408158		289,824067827198		
13875		1,56756548056318E-08		434538,322434289		43761,4423239149		298,088623841467		
13900		1,61735533738538E-08		433848,959925253		47028,1878306957		329,991118154466		
13925		1,69890801507393E-08		434596,667481361		49198,5802607109		363,252680260899		
13950		1,66765457619585E-08		432554,592939517		50768,2992491554		366,217962467891		
13975		1,62707042973762E-08		432644,878300847		51986,1697934541		365,953360925557		
14000		1,79928182518298E-08		435299,516226635		52112,6759159222		408,160291831615		
14025		1,5944540415353E-08		438457,00454974		49676,1202300088		347,2855294802		
14050		1,79813331358475E-08		437588,931556172		46325,7703763433		364,511190493548		
14075		1,66786636659047E-08		438125,827122315		41823,6940791629		305,620509529722		
14100		1,58435450342484E-08		439609,444725262		36492,9918869797		254,172667965771		
