doppelspalt_ink
Position		g2		Rate D1		Rate D2		Rate Koinz.		
10650		1,89507628803703E-08		116271,684272519		70512,3836198426		155,369603371281		
10675		1,64343644015787E-08		117868,002786322		70953,1544215132		137,442341443826		
10700		1,59945001908031E-08		118135,529559254		71228,9883796496		134,588509092301		
10725		1,69546115800202E-08		117857,069018712		70776,0501264853		141,426177427705		
10750		1,81012955349114E-08		116588,377417609		71918,5830503052		151,777026255541		
10775		1,79905052193996E-08		117776,300763862		72281,1598428876		153,153308042288		
10800		1,80827817230227E-08		117372,771716039		70998,9278779061		150,689985492846		
10825		1,99918349176678E-08		118113,765209041		71071,7840187383		167,82257797057		
10850		1,73303299235579E-08		115944,298770738		69484,2397026025		139,61836205637		
10875		2,25379794511209E-08		116828,623214846		68672,2841804007		180,819694209195		
10900		1,76447650383906E-08		117698,43858544		68303,4792521346		141,850021971769		
10925		2,20392037060305E-08		116506,311565217		66592,5916528454		170,990219359453		
10950		2,06932856380652E-08		117037,219328675		65647,5973600709		158,990905720193		
10975		1,89681952912461E-08		117237,156854658		65566,1324878961		145,804476197419		
11000		1,9534126291723E-08		117687,409339843		64984,3416918933		149,393849395463		
11025		1,96922523541871E-08		116772,649674596		66266,8553789211		152,381726383372		
11050		1,73204709227951E-08		116591,339301483		67634,5794573099		136,582412930706		
11075		1,72100089130221E-08		117954,680731408		68902,8982188035		139,872959640401		
11100		1,74004777656767E-08		118319,993874367		69452,1820967686		142,989848706879		
11125		1,61425851022274E-08		116489,864160992		71572,6013273743		134,58852251013		
11150		1,66491988530571E-08		116975,409757851		71154,2914623913		138,57631676911		
11175		1,6724621175078E-08		116886,743726006		72050,7699509799		140,851078155067		
